line,station,price
JR中央本線,青柳,
JR中央本線,茅野,
JR中央本線,上諏訪,
JR中央本線,下諏訪,
JR中央本線,岡谷,
JR中央本線,みどり湖,
JR中央本線,塩尻,
JR中央線,東京,
JR中央線,神田,
JR中央線,御茶ノ水,
JR中央線,四ツ谷,
JR中央線,新宿,
JR中央線,中野,
JR中央線,高円寺,
JR中央線,阿佐ケ谷,
JR中央線,荻窪,
JR中央線,西荻窪,
JR中央線,吉祥寺,
JR中央線,三鷹,
JR中央線,武蔵境,
JR中央線,東小金井,
JR中央線,武蔵小金井,
JR中央線,国分寺,
JR中央線,西国分寺,
JR中央線,国立,
JR中央線,立川,
JR中央線,日野,
JR中央線,豊田,
JR中央線,八王子,
JR中央線,西八王子,
JR中央線,高尾,
JR久留里線,木更津,
JR久留里線,祇園,
JR久留里線,上総清川,
JR久留里線,東清川,
JR久留里線,横田,
JR久留里線,東横田,
JR久留里線,馬来田,
JR久留里線,下郡,
JR久留里線,小櫃,
JR久留里線,俵田,
JR久留里線,久留里,
JR久留里線,平山,
JR久留里線,上総松丘,
JR久留里線,上総亀山,
JR五日市線,拝島,
JR五日市線,熊川,
JR五日市線,東秋留,
JR五日市線,秋川,
JR五日市線,武蔵引田,
JR五日市線,武蔵増戸,
JR五日市線,武蔵五日市,
JR京浜東北線,大宮,
JR京浜東北線,さいたま新都心,
JR京浜東北線,与野,
JR京浜東北線,北浦和,
JR京浜東北線,浦和,
JR京浜東北線,南浦和,
JR京浜東北線,蕨,
JR京浜東北線,西川口,
JR京浜東北線,川口,
JR京浜東北線,赤羽,
JR京浜東北線,東十条,
JR京浜東北線,王子,
JR京浜東北線,上中里,
JR京浜東北線,田端,
JR京浜東北線,西日暮里,
JR京浜東北線,日暮里,
JR京浜東北線,鶯谷,
JR京浜東北線,上野,
JR京浜東北線,御徒町,
JR京浜東北線,秋葉原,
JR京浜東北線,神田,
JR京浜東北線,東京,
JR京浜東北線,有楽町,
JR京浜東北線,新橋,
JR京浜東北線,浜松町,
JR京浜東北線,田町,
JR京浜東北線,高輪ゲートウェイ,
JR京浜東北線,品川,
JR京浜東北線,大井町,
JR京浜東北線,大森,
JR京浜東北線,蒲田,
JR京浜東北線,川崎,
JR京浜東北線,鶴見,
JR京浜東北線,新子安,
JR京浜東北線,東神奈川,
JR京浜東北線,横浜,
JR京浜東北線,桜木町,
JR京浜東北線,関内,
JR京浜東北線,石川町,
JR京浜東北線,山手,
JR京浜東北線,根岸,
JR京浜東北線,磯子,
JR京浜東北線,新杉田,
JR京浜東北線,洋光台,
JR京浜東北線,港南台,
JR京浜東北線,本郷台,
JR京浜東北線,大船,
JR京葉線,東京,
JR京葉線,八丁堀,
JR京葉線,越中島,
JR京葉線,潮見,
JR京葉線,新木場,
JR京葉線,葛西臨海公園,
JR京葉線,舞浜,
JR京葉線,新浦安,
JR京葉線,市川塩浜,
JR京葉線,二俣新町,
JR京葉線,南船橋,
JR京葉線,新習志野,
JR京葉線,幕張豊砂（2023年3月18日開業）,
JR京葉線,海浜幕張,
JR京葉線,検見川浜,
JR京葉線,稲毛海岸,
JR京葉線,千葉みなと,
JR京葉線,蘇我,
JR信越本線（群馬県）,高崎,
JR信越本線（群馬県）,北高崎,
JR信越本線（群馬県）,群馬八幡,
JR信越本線（群馬県）,安中,
JR信越本線（群馬県）,磯部,
JR信越本線（群馬県）,松井田,
JR信越本線（群馬県）,西松井田,
JR信越本線（群馬県）,横川,
JR八高線,八王子,
JR八高線,北八王子,
JR八高線,小宮,
JR八高線,拝島,
JR八高線,東福生,
JR八高線,箱根ケ崎,
JR八高線,金子,
JR八高線,東飯能,
JR八高線,高麗川,
JR八高線,毛呂,
JR八高線,越生,
JR八高線,明覚,
JR八高線,小川町,
JR八高線,竹沢,
JR八高線,折原,
JR八高線,寄居,
JR八高線,用土,
JR八高線,松久,
JR八高線,児玉,
JR八高線,丹荘,
JR八高線,群馬藤岡,
JR八高線,北藤岡,
JR八高線,倉賀野,
JR八高線,高崎,
JR内房線,千葉,
JR内房線,本千葉,
JR内房線,蘇我,
JR内房線,浜野,
JR内房線,八幡宿,
JR内房線,五井,
JR内房線,姉ケ崎,
JR内房線,長浦,
JR内房線,袖ケ浦,
JR内房線,巌根,
JR内房線,木更津,
JR内房線,君津,
JR内房線,青堀,
JR内房線,大貫,
JR内房線,佐貫町,
JR内房線,上総湊,
JR内房線,竹岡,
JR内房線,浜金谷,
JR内房線,保田,
JR内房線,安房勝山,
JR内房線,岩井,
JR内房線,富浦,
JR内房線,那古船形,
JR内房線,館山,
JR内房線,九重,
JR内房線,千倉,
JR内房線,千歳,
JR内房線,南三原,
JR内房線,和田浦,
JR内房線,江見,
JR内房線,太海,
JR内房線,安房鴨川,
JR南武線,立川,
JR南武線,西国立,
JR南武線,矢川,
JR南武線,谷保,
JR南武線,西府,
JR南武線,分倍河原,
JR南武線,府中本町,
JR南武線,南多摩,
JR南武線,稲城長沼,
JR南武線,矢野口,
JR南武線,稲田堤,
JR南武線,中野島,
JR南武線,登戸,
JR南武線,宿河原,
JR南武線,久地,
JR南武線,津田山,
JR南武線,武蔵溝ノ口,
JR南武線,武蔵新城,
JR南武線,武蔵中原,
JR南武線,武蔵小杉,
JR南武線,向河原,
JR南武線,平間,
JR南武線,鹿島田,
JR南武線,矢向,
JR南武線,尻手,
JR南武線,川崎,
JR埼京線,川越,
JR埼京線,南古谷,
JR埼京線,指扇,
JR埼京線,日進,
JR埼京線,大宮,
JR埼京線,北与野,
JR埼京線,与野本町,
JR埼京線,南与野,
JR埼京線,中浦和,
JR埼京線,武蔵浦和,
JR埼京線,北戸田,
JR埼京線,戸田,
JR埼京線,戸田公園,
JR埼京線,浮間舟渡,
JR埼京線,北赤羽,
JR埼京線,赤羽,
JR埼京線,十条,
JR埼京線,板橋,
JR埼京線,池袋,
JR埼京線,新宿,
JR埼京線,渋谷,
JR埼京線,恵比寿,
JR埼京線,大崎,
JR埼京線,西大井,
JR埼京線,武蔵小杉,
JR埼京線,羽沢横浜国大,
JR外房線,千葉,
JR外房線,本千葉,
JR外房線,蘇我,
JR外房線,鎌取,
JR外房線,誉田,
JR外房線,土気,
JR外房線,大網,
JR外房線,永田,
JR外房線,本納,
JR外房線,新茂原,
JR外房線,茂原,
JR外房線,八積,
JR外房線,上総一ノ宮,
JR外房線,東浪見,
JR外房線,太東,
JR外房線,長者町,
JR外房線,三門,
JR外房線,大原,
JR外房線,浪花,
JR外房線,御宿,
JR外房線,勝浦,
JR外房線,鵜原,
JR外房線,上総興津,
JR外房線,行川アイランド,
JR外房線,安房小湊,
JR外房線,安房天津,
JR外房線,安房鴨川,
JR宇都宮線,黒磯,
JR宇都宮線,那須塩原,
JR宇都宮線,西那須野,
JR宇都宮線,野崎,
JR宇都宮線,矢板,
JR宇都宮線,片岡,
JR宇都宮線,蒲須坂,
JR宇都宮線,氏家,
JR宇都宮線,宝積寺,
JR宇都宮線,岡本,
JR宇都宮線,宇都宮,
JR宇都宮線,雀宮,
JR宇都宮線,石橋,
JR宇都宮線,自治医大,
JR宇都宮線,小金井,
JR宇都宮線,小山,
JR宇都宮線,間々田,
JR宇都宮線,野木,
JR宇都宮線,古河,
JR宇都宮線,栗橋,
JR宇都宮線,東鷲宮,
JR宇都宮線,久喜,
JR宇都宮線,新白岡,
JR宇都宮線,白岡,
JR宇都宮線,蓮田,
JR宇都宮線,東大宮,
JR宇都宮線,土呂,
JR宇都宮線,大宮,
JR宇都宮線,さいたま新都心,
JR宇都宮線,浦和,
JR宇都宮線,赤羽,
JR宇都宮線,尾久,
JR宇都宮線,上野,
JR山手線,大崎,
JR山手線,五反田,
JR山手線,目黒,
JR山手線,恵比寿,
JR山手線,渋谷,
JR山手線,原宿,
JR山手線,代々木,
JR山手線,新宿,
JR山手線,新大久保,
JR山手線,高田馬場,
JR山手線,目白,
JR山手線,池袋,
JR山手線,大塚,
JR山手線,巣鴨,
JR山手線,駒込,
JR山手線,田端,
JR山手線,西日暮里,
JR山手線,日暮里,
JR山手線,鶯谷,
JR山手線,上野,
JR山手線,御徒町,
JR山手線,秋葉原,
JR山手線,神田,
JR山手線,東京,
JR山手線,有楽町,
JR山手線,新橋,
JR山手線,浜松町,
JR山手線,田町,
JR山手線,高輪ゲートウェイ,
JR山手線,品川,
JR川越線,大宮,
JR川越線,日進,
JR川越線,西大宮,
JR川越線,指扇,
JR川越線,南古谷,
JR川越線,川越,
JR川越線,西川越,
JR川越線,的場,
JR川越線,笠幡,
JR川越線,武蔵高萩,
JR川越線,高麗川,
JR常磐線,仙台,
JR常磐線,長町,
JR常磐線,太子堂,
JR常磐線,南仙台,
JR常磐線,名取,
JR常磐線,館腰,
JR常磐線,岩沼,
JR常磐線,逢隈,
JR常磐線,亘理,
JR常磐線,浜吉田,
JR常磐線,山下,
JR常磐線,坂元,
JR常磐線,新地,
JR常磐線,駒ケ嶺,
JR常磐線,相馬,
JR常磐線,日立木,
JR常磐線,鹿島,
JR常磐線,原ノ町,
JR常磐線,磐城太田,
JR常磐線,小高,
JR常磐線,桃内,
JR常磐線,浪江,
JR常磐線,双葉,
JR常磐線,大野,
JR常磐線,夜ノ森,
JR常磐線,富岡,
JR常磐線,竜田,
JR常磐線,木戸,
JR常磐線,Jヴィレッジ,
JR常磐線,広野,
JR常磐線,末続,
JR常磐線,久ノ浜,
JR常磐線,四ツ倉,
JR常磐線,草野,
JR常磐線,いわき,
JR常磐線,内郷,
JR常磐線,湯本,
JR常磐線,泉,
JR常磐線,植田,
JR常磐線,勿来,
JR常磐線,大津港,
JR常磐線,磯原,
JR常磐線,南中郷,
JR常磐線,高萩,
JR常磐線,十王,
JR常磐線,小木津,
JR常磐線,日立,
JR常磐線,常陸多賀,
JR常磐線,大甕,
JR常磐線,東海,
JR常磐線,佐和,
JR常磐線,勝田,
JR常磐線,水戸,
JR常磐線,偕楽園,
JR常磐線,赤塚,
JR常磐線,内原,
JR常磐線,友部,
JR常磐線,岩間,
JR常磐線,羽鳥,
JR常磐線,石岡,
JR常磐線,高浜,
JR常磐線,神立,
JR常磐線,土浦,
JR常磐線,荒川沖,
JR常磐線,ひたち野うしく,
JR常磐線,牛久,
JR常磐線,佐貫,
JR常磐線,藤代,
JR常磐線,取手,
JR常磐線,天王台,
JR常磐線,我孫子,
JR常磐線,柏,
JR常磐線,松戸,
JR常磐線,北千住,
JR常磐線,南千住,
JR常磐線,三河島,
JR常磐線,日暮里,
JR常磐線,上野,
JR常磐線各駅停車,綾瀬,
JR常磐線各駅停車,亀有,
JR常磐線各駅停車,金町,
JR常磐線各駅停車,松戸,
JR常磐線各駅停車,北松戸,
JR常磐線各駅停車,馬橋,
JR常磐線各駅停車,新松戸,
JR常磐線各駅停車,北小金,
JR常磐線各駅停車,南柏,
JR常磐線各駅停車,柏,
JR常磐線各駅停車,北柏,
JR常磐線各駅停車,我孫子,
JR御殿場線,国府津,
JR御殿場線,下曽我,
JR御殿場線,上大井,
JR御殿場線,相模金子,
JR御殿場線,松田,
JR御殿場線,東山北,
JR御殿場線,山北,
JR御殿場線,谷峨,
JR御殿場線,駿河小山,
JR御殿場線,足柄,
JR御殿場線,御殿場,
JR御殿場線,南御殿場,
JR御殿場線,富士岡,
JR御殿場線,岩波,
JR御殿場線,裾野,
JR御殿場線,長泉なめり,
JR御殿場線,下土狩,
JR御殿場線,大岡,
JR御殿場線,沼津,
JR成田線,佐倉,
JR成田線,酒々井,
JR成田線,成田,
JR成田線,久住,
JR成田線,滑河,
JR成田線,下総神崎,
JR成田線,大戸,
JR成田線,佐原,
JR成田線,香取,
JR成田線,水郷,
JR成田線,小見川,
JR成田線,笹川,
JR成田線,下総橘,
JR成田線,下総豊里,
JR成田線,椎柴,
JR成田線,松岸,
JR成田線,銚子,
JR日光線,宇都宮,
JR日光線,鶴田,
JR日光線,鹿沼,
JR日光線,文挟,
JR日光線,下野大沢,
JR日光線,今市,
JR日光線,日光,
JR東海道線,東京,
JR東海道線,新橋,
JR東海道線,品川,
JR東海道線,川崎,
JR東海道線,横浜,
JR東海道線,戸塚,
JR東海道線,大船,
JR東海道線,藤沢,
JR東海道線,辻堂,
JR東海道線,茅ケ崎,
JR東海道線,平塚,
JR東海道線,大磯,
JR東海道線,二宮,
JR東海道線,国府津,
JR東海道線,鴨宮,
JR東海道線,小田原,
JR東海道線,早川,
JR東海道線,根府川,
JR東海道線,真鶴,
JR東海道線,湯河原,
JR東海道線,熱海,
JR東金線,大網,
JR東金線,福俵,
JR東金線,東金,
JR東金線,求名,
JR東金線,成東,
JR根岸線,大船,
JR根岸線,本郷台,
JR根岸線,港南台,
JR根岸線,洋光台,
JR根岸線,新杉田,
JR根岸線,磯子,
JR根岸線,根岸,
JR根岸線,山手,
JR根岸線,石川町,
JR根岸線,関内,
JR根岸線,桜木町,
JR根岸線,横浜,
JR横浜線,八王子,
JR横浜線,片倉,
JR横浜線,八王子みなみ野,
JR横浜線,相原,
JR横浜線,橋本,
JR横浜線,相模原,
JR横浜線,矢部,
JR横浜線,淵野辺,
JR横浜線,古淵,
JR横浜線,町田,
JR横浜線,成瀬,
JR横浜線,長津田,
JR横浜線,十日市場,
JR横浜線,中山,
JR横浜線,鴨居,
JR横浜線,小机,
JR横浜線,新横浜,
JR横浜線,菊名,
JR横浜線,大口,
JR横浜線,東神奈川,
JR横須賀線,東京,
JR横須賀線,新橋,
JR横須賀線,品川,
JR横須賀線,西大井,
JR横須賀線,武蔵小杉,
JR横須賀線,新川崎,
JR横須賀線,横浜,
JR横須賀線,保土ケ谷,
JR横須賀線,東戸塚,
JR横須賀線,戸塚,
JR横須賀線,大船,
JR横須賀線,北鎌倉,
JR横須賀線,鎌倉,
JR横須賀線,逗子,
JR横須賀線,東逗子,
JR横須賀線,田浦,
JR横須賀線,横須賀,
JR横須賀線,衣笠,
JR横須賀線,久里浜,
JR武蔵野線,府中本町,
JR武蔵野線,北府中,
JR武蔵野線,西国分寺,
JR武蔵野線,新小平,
JR武蔵野線,新秋津,
JR武蔵野線,東所沢,
JR武蔵野線,新座,
JR武蔵野線,北朝霞,
JR武蔵野線,西浦和,
JR武蔵野線,武蔵浦和,
JR武蔵野線,南浦和,
JR武蔵野線,東浦和,
JR武蔵野線,東川口,
JR武蔵野線,南越谷,
JR武蔵野線,越谷レイクタウン,
JR武蔵野線,吉川,
JR武蔵野線,吉川美南,
JR武蔵野線,新三郷,
JR武蔵野線,三郷,
JR武蔵野線,南流山,
JR武蔵野線,新松戸,
JR武蔵野線,新八柱,
JR武蔵野線,東松戸,
JR武蔵野線,市川大野,
JR武蔵野線,船橋法典,
JR武蔵野線,西船橋,
JR水戸線,小山,
JR水戸線,小田林,
JR水戸線,結城,
JR水戸線,東結城,
JR水戸線,川島,
JR水戸線,玉戸,
JR水戸線,下館,
JR水戸線,新治,
JR水戸線,大和,
JR水戸線,岩瀬,
JR水戸線,羽黒,
JR水戸線,福原,
JR水戸線,稲田,
JR水戸線,笠間,
JR水戸線,宍戸,
JR水戸線,友部,
JR湘南新宿ライン（宇都宮線・横須賀線）,大宮,
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,
JR湘南新宿ライン（宇都宮線・横須賀線）,西大井駅,
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,
JR湘南新宿ライン（高崎線・東海道線）,大宮,
JR湘南新宿ライン（高崎線・東海道線）,浦和,
JR湘南新宿ライン（高崎線・東海道線）,赤羽,
JR湘南新宿ライン（高崎線・東海道線）,池袋,
JR湘南新宿ライン（高崎線・東海道線）,新宿,
JR湘南新宿ライン（高崎線・東海道線）,渋谷,
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,
JR湘南新宿ライン（高崎線・東海道線）,大崎,
JR湘南新宿ライン（高崎線・東海道線）,西大井,
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,
JR湘南新宿ライン（高崎線・東海道線）,新川崎,
JR湘南新宿ライン（高崎線・東海道線）,横浜,
JR湘南新宿ライン（高崎線・東海道線）,保土ケ谷,
JR湘南新宿ライン（高崎線・東海道線）,東戸塚,
JR湘南新宿ライン（高崎線・東海道線）,戸塚,
JR湘南新宿ライン（高崎線・東海道線）,大船,
JR烏山線,宝積寺,
JR烏山線,下野花岡,
JR烏山線,仁井田,
JR烏山線,鴻野山,
JR烏山線,大金,
JR烏山線,小塙,
JR烏山線,滝,
JR烏山線,烏山,
JR相模線,橋本,
JR相模線,南橋本,
JR相模線,上溝,
JR相模線,番田,
JR相模線,原当麻,
JR相模線,下溝,
JR相模線,相武台下,
JR相模線,入谷,
JR相模線,海老名,
JR相模線,厚木,
JR相模線,社家,
JR相模線,門沢橋,
JR相模線,倉見,
JR相模線,宮山,
JR相模線,寒川,
JR相模線,香川,
JR相模線,北茅ケ崎,
JR相模線,茅ケ崎,
JR総武本線,東京,
JR総武本線,新日本橋,
JR総武本線,馬喰町,
JR総武本線,錦糸町,
JR総武本線,新小岩,
JR総武本線,市川,
JR総武本線,船橋,
JR総武本線,津田沼,
JR総武本線,稲毛,
JR総武本線,千葉,
JR総武本線,東千葉,
JR総武本線,都賀,
JR総武本線,四街道,
JR総武本線,物井,
JR総武本線,佐倉,
JR総武本線,南酒々井,
JR総武本線,榎戸,
JR総武本線,八街,
JR総武本線,日向,
JR総武本線,成東,
JR総武本線,松尾,
JR総武本線,横芝,
JR総武本線,飯倉,
JR総武本線,八日市場,
JR総武本線,干潟,
JR総武本線,旭,
JR総武本線,飯岡,
JR総武本線,倉橋,
JR総武本線,猿田,
JR総武本線,松岸,
JR総武本線,銚子,
JR総武線快速,東京,
JR総武線快速,新日本橋,
JR総武線快速,馬喰町,
JR総武線快速,錦糸町,
JR総武線快速,新小岩,
JR総武線快速,市川,
JR総武線快速,船橋,
JR総武線快速,津田沼,
JR総武線快速,稲毛,
JR総武線快速,千葉,
JR総武線快速,東千葉,
JR総武線快速,都賀,
JR総武線快速,四街道,
JR総武線快速,物井,
JR総武線快速,佐倉,
JR総武線快速,南酒々井,
JR総武線快速,榎戸,
JR総武線快速,八街,
JR総武線快速,日向,
JR総武線快速,成東,
JR総武線快速,松尾,
JR総武線快速,横芝,
JR総武線快速,飯倉,
JR総武線快速,八日市場,
JR総武線快速,干潟,
JR総武線快速,旭,
JR総武線快速,飯岡,
JR総武線快速,倉橋,
JR総武線快速,猿田,
JR総武線快速,松岸,
JR総武線快速,銚子,
JR青梅線,立川,
JR青梅線,西立川,
JR青梅線,東中神,
JR青梅線,中神,
JR青梅線,昭島,
JR青梅線,拝島,
JR青梅線,牛浜,
JR青梅線,福生,
JR青梅線,羽村,
JR青梅線,小作,
JR青梅線,河辺,
JR青梅線,東青梅,
JR青梅線,青梅,
JR青梅線,宮ノ平,
JR青梅線,日向和田,
JR青梅線,石神前,
JR青梅線,二俣尾,
JR青梅線,軍畑,
JR青梅線,沢井,
JR青梅線,御嶽,
JR青梅線,川井,
JR青梅線,古里,
JR青梅線,鳩ノ巣,
JR青梅線,白丸,
JR青梅線,奥多摩,
JR高崎線,高崎,
JR高崎線,倉賀野,
JR高崎線,新町,
JR高崎線,神保原,
JR高崎線,本庄,
JR高崎線,岡部,
JR高崎線,深谷,
JR高崎線,籠原,
JR高崎線,熊谷,
JR高崎線,行田,
JR高崎線,吹上,
JR高崎線,北鴻巣,
JR高崎線,鴻巣,
JR高崎線,北本,
JR高崎線,桶川,
JR高崎線,北上尾,
JR高崎線,上尾,
JR高崎線,宮原,
JR高崎線,大宮,
JR高崎線,さいたま新都心,
JR高崎線,浦和,
JR高崎線,赤羽,
JR高崎線,尾久,
JR高崎線,上野,
JR鶴見線,鶴見,
JR鶴見線,国道,
JR鶴見線,鶴見小野,
JR鶴見線,弁天橋,
JR鶴見線,浅野,
JR鶴見線,新芝浦,
JR鶴見線,海芝浦,
JR鶴見線,安善,
JR鶴見線,大川,
JR鶴見線,武蔵白石,
JR鶴見線,浜川崎,
JR鶴見線,昭和,
JR鶴見線,扇町,
JR鹿島線,佐原,
JR鹿島線,香取,
JR鹿島線,十二橋,
JR鹿島線,潮来,
JR鹿島線,延方,
JR鹿島線,鹿島神宮,
JR鹿島線,鹿島サッカースタジアム（臨）,
つくばエクスプレス,秋葉原,17.0
つくばエクスプレス,新御徒町,15.4
つくばエクスプレス,浅草,14.0
つくばエクスプレス,南千住,12.5
つくばエクスプレス,北千住,10.9
つくばエクスプレス,青井,9.0
つくばエクスプレス,六町,8.0
つくばエクスプレス,八潮,8.0
つくばエクスプレス,三郷中央,8.3
つくばエクスプレス,南流山,7.9
つくばエクスプレス,流山セントラルパーク,9.4
つくばエクスプレス,流山おおたかの森,10.4
つくばエクスプレス,柏の葉キャンパス,9.3
つくばエクスプレス,柏たなか,9.8
つくばエクスプレス,守谷,7.6
つくばエクスプレス,みらい平,7.0
つくばエクスプレス,みどりの,7.0
つくばエクスプレス,万博記念公園,7.2
つくばエクスプレス,研究学園,7.3
つくばエクスプレス,つくば,6.3
りんかい線,大崎,16.8
りんかい線,大井町,14.5
りんかい線,品川シーサイド,17.0
りんかい線,天王洲アイル,17.1
りんかい線,東京テレポート,16.9
りんかい線,国際展示場,20.0
りんかい線,東雲,17.7
りんかい線,新木場,12.4
ディズニーリゾートライン,リゾートゲートウェイ・ステーション,
ディズニーリゾートライン,東京ディズニーランド・ステーション,
ディズニーリゾートライン,ベイサイド・ステーション,
ディズニーリゾートライン,東京ディズニーシー・ステーション,
京急久里浜線,堀ノ内,6.8
京急久里浜線,新大津,6.5
京急久里浜線,北久里浜,6.0
京急久里浜線,京急久里浜,6.8
京急久里浜線,ＹＲＰ野比,5.8
京急久里浜線,京急長沢,6.7
京急久里浜線,津久井浜,6.3
京急久里浜線,三浦海岸,6.4
京急久里浜線,三崎口,5.9
京急大師線,京急川崎,10.6
京急大師線,港町,10.1
京急大師線,鈴木町,9.7
京急大師線,川崎大師,9.6
京急大師線,東門前,9.5
京急大師線,産業道路,
京急大師線,小島新田,9.1
京急本線,泉岳寺,19.4
京急本線,品川,18.2
京急本線,北品川,17.5
京急本線,新馬場,15.5
京急本線,青物横丁,15.5
京急本線,鮫洲,14.1
京急本線,立会川,13.6
京急本線,大森海岸,13.2
京急本線,平和島,12.0
京急本線,大森町,11.5
京急本線,梅屋敷,11.6
京急本線,京急蒲田,12.0
京急本線,雑色,10.8
京急本線,六郷土手,11.3
京急本線,京急川崎,10.6
京急本線,八丁畷,10.2
京急本線,鶴見市場,10.0
京急本線,京急鶴見,10.0
京急本線,花月園前,
京急本線,生麦,9.0
京急本線,京急新子安,10.8
京急本線,子安,9.9
京急本線,神奈川新町,11.6
京急本線,仲木戸,
京急本線,神奈川,12.5
京急本線,横浜,12.2
京急本線,戸部,11.3
京急本線,日ノ出町,11.8
京急本線,黄金町,10.4
京急本線,南太田,8.8
京急本線,井土ヶ谷,8.5
京急本線,弘明寺,8.6
京急本線,上大岡,8.7
京急本線,屏風浦,8.2
京急本線,杉田,8.7
京急本線,京急富岡,7.9
京急本線,能見台,8.9
京急本線,金沢文庫,8.5
京急本線,金沢八景,8.3
京急本線,追浜,7.0
京急本線,京急田浦,6.9
京急本線,安針塚,6.4
京急本線,逸見,6.3
京急本線,汐入,8.2
